,0
357,97.61904761904762
358,97.61904761904762
359,97.61904761904762
360,97.61904761904762
361,97.61904761904762
362,97.61904761904762
363,97.61904761904762
364,97.61904761904762
365,97.61904761904762
366,97.61904761904762
367,97.61904761904762
368,97.61904761904762
369,97.61904761904762
370,97.61904761904762
371,97.61904761904762
372,97.61904761904762
373,97.61904761904762
374,97.61904761904762
375,97.61904761904762
376,97.61904761904762
377,97.61904761904762
378,97.61904761904762
379,97.61904761904762
380,97.61904761904762
381,97.61904761904762
382,97.61904761904762
383,97.61904761904762
384,97.61904761904762
385,97.61904761904762
386,97.61904761904762
387,97.61904761904762
388,97.61904761904762
389,97.61904761904762
390,97.61904761904762
391,97.61904761904762
392,97.61904761904762
393,97.61904761904762
394,97.61904761904762
395,97.61904761904762
396,97.61904761904762
397,97.61904761904762
398,97.61904761904762
399,97.61904761904762
400,97.61904761904762
401,97.61904761904762
402,97.61904761904762
403,97.61904761904762
404,97.61904761904762
405,97.61904761904762
406,97.61904761904762
407,97.61904761904762
408,97.61904761904762
409,97.61904761904762
410,97.61904761904762
411,97.61904761904762
412,97.61904761904762
413,97.61904761904762
414,97.61904761904762
415,97.61904761904762
416,97.61904761904762
417,97.61904761904762
418,97.61904761904762
419,97.61904761904762
420,97.61904761904762
421,97.61904761904762
422,97.61904761904762
423,97.61904761904762
424,97.61904761904762
425,97.61904761904762
426,97.61904761904762
427,97.61904761904762
428,97.61904761904762
429,97.61904761904762
430,97.61904761904762
431,97.61904761904762
432,97.61904761904762
433,97.61904761904762
434,97.61904761904762
435,97.61904761904762
436,97.61904761904762
437,97.61904761904762
438,97.61904761904762
439,97.61904761904762
440,97.61904761904762
441,97.61904761904762
442,97.61904761904762
443,97.61904761904762
444,97.61904761904762
445,97.61904761904762
446,97.61904761904762
447,97.61904761904762
448,97.61904761904762
449,97.61904761904762
450,97.61904761904762
451,97.61904761904762
452,97.61904761904762
453,97.61904761904762
454,97.61904761904762
455,97.61904761904762
456,97.61904761904762
457,97.61904761904762
458,97.61904761904762
459,97.61904761904762
460,97.61904761904762
461,97.61904761904762
462,97.61904761904762
463,97.61904761904762
464,97.61904761904762
465,97.61904761904762
466,97.61904761904762
467,97.61904761904762
468,97.61904761904762
469,97.61904761904762
470,97.61904761904762
471,97.61904761904762
472,97.61904761904762
473,97.61904761904762
474,97.61904761904762
475,97.61904761904762
476,97.61904761904762
477,97.61904761904762
478,97.61904761904762
479,97.61904761904762
480,97.61904761904762
481,97.61904761904762
482,97.61904761904762
483,97.61904761904762
484,97.61904761904762
485,97.61904761904762
486,97.61904761904762
487,97.61904761904762
488,97.61904761904762
489,97.61904761904762
490,97.61904761904762
491,97.61904761904762
492,97.61904761904762
493,97.61904761904762
494,97.61904761904762
495,97.61904761904762
496,97.61904761904762
497,97.61904761904762
498,97.61904761904762
499,97.61904761904762
500,97.61904761904762
501,97.61904761904762
502,97.61904761904762
503,97.61904761904762
504,97.61904761904762
505,97.61904761904762
506,97.61904761904762
507,97.61904761904762
508,97.61904761904762
509,97.61904761904762
510,97.61904761904762
511,97.61904761904762
512,97.61904761904762
513,97.61904761904762
514,97.61904761904762
515,97.61904761904762
516,97.61904761904762
517,97.61904761904762
518,97.61904761904762
519,97.61904761904762
520,97.61904761904762
521,97.61904761904762
522,97.61904761904762
523,97.61904761904762
524,97.61904761904762
525,97.61904761904762
526,97.61904761904762
527,97.61904761904762
528,97.61904761904762
529,97.61904761904762
530,97.61904761904762
531,97.61904761904762
532,97.61904761904762
533,97.61904761904762
534,97.61904761904762
535,97.61904761904762
536,97.61904761904762
537,97.61904761904762
538,97.61904761904762
539,97.61904761904762
540,97.61904761904762
541,97.61904761904762
542,97.61904761904762
543,97.61904761904762
544,97.61904761904762
545,97.61904761904762
546,97.61904761904762
547,97.61904761904762
548,97.61904761904762
549,97.61904761904762
550,97.61904761904762
551,97.61904761904762
552,97.61904761904762
553,97.61904761904762
554,97.61904761904762
555,97.61904761904762
556,97.61904761904762
557,97.61904761904762
558,97.61904761904762
559,97.61904761904762
560,97.61904761904762
561,97.61904761904762
562,97.61904761904762
563,97.61904761904762
564,97.61904761904762
565,97.61904761904762
566,97.61904761904762
567,97.61904761904762
568,97.61904761904762
569,97.61904761904762
570,97.61904761904762
571,97.61904761904762
572,97.61904761904762
573,97.61904761904762
574,97.61904761904762
575,97.61904761904762
576,97.61904761904762
577,97.61904761904762
578,97.61904761904762
579,97.61904761904762
580,97.61904761904762
581,97.61904761904762
582,97.61904761904762
583,97.61904761904762
584,97.61904761904762
585,97.61904761904762
586,97.61904761904762
587,97.61904761904762
588,97.61904761904762
589,97.61904761904762
590,97.61904761904762
591,97.61904761904762
592,97.61904761904762
593,97.61904761904762
594,97.61904761904762
595,97.61904761904762
596,97.61904761904762
597,97.61904761904762
598,97.61904761904762
599,97.61904761904762
600,97.61904761904762
601,97.61904761904762
602,97.61904761904762
603,97.61904761904762
604,97.61904761904762
605,97.61904761904762
606,97.61904761904762
607,97.61904761904762
608,97.61904761904762
609,97.61904761904762
610,97.61904761904762
611,97.61904761904762
612,97.61904761904762
613,97.61904761904762
614,97.61904761904762
615,97.61904761904762
616,97.61904761904762
617,97.61904761904762
618,97.61904761904762
619,97.61904761904762
620,97.61904761904762
621,97.61904761904762
622,97.61904761904762
623,97.61904761904762
624,97.61904761904762
625,97.61904761904762
626,97.61904761904762
627,97.61904761904762
628,97.61904761904762
629,97.61904761904762
630,97.61904761904762
631,97.61904761904762
632,97.61904761904762
633,97.61904761904762
634,97.61904761904762
635,97.61904761904762
636,97.61904761904762
637,97.61904761904762
638,97.61904761904762
639,97.61904761904762
640,97.61904761904762
641,97.61904761904762
642,97.61904761904762
643,97.61904761904762
644,97.61904761904762
645,97.61904761904762
646,97.61904761904762
647,97.61904761904762
648,97.61904761904762
649,97.61904761904762
650,97.61904761904762
651,97.61904761904762
652,97.61904761904762
653,97.61904761904762
654,97.61904761904762
655,97.61904761904762
656,97.61904761904762
657,97.61904761904762
658,97.61904761904762
659,97.61904761904762
660,97.61904761904762
661,97.61904761904762
662,97.61904761904762
663,97.61904761904762
664,97.61904761904762
665,97.61904761904762
666,97.61904761904762
667,97.61904761904762
668,97.61904761904762
669,97.61904761904762
670,97.61904761904762
671,97.61904761904762
672,97.61904761904762
673,97.61904761904762
674,97.61904761904762
675,97.61904761904762
676,97.61904761904762
677,97.61904761904762
678,97.61904761904762
679,97.61904761904762
680,97.61904761904762
681,97.61904761904762
682,97.61904761904762
683,97.61904761904762
684,97.61904761904762
685,97.61904761904762
686,97.61904761904762
687,97.61904761904762
688,97.61904761904762
689,97.61904761904762
690,97.61904761904762
691,97.61904761904762
692,97.61904761904762
693,97.61904761904762
694,97.61904761904762
695,97.61904761904762
696,97.61904761904762
697,97.61904761904762
698,97.61904761904762
699,97.61904761904762
700,97.61904761904762
701,97.61904761904762
702,97.61904761904762
703,97.61904761904762
704,97.61904761904762
705,97.61904761904762
706,97.61904761904762
707,97.61904761904762
708,97.61904761904762
709,97.61904761904762
710,97.61904761904762
711,97.61904761904762
712,97.61904761904762
713,97.61904761904762
714,97.61904761904762
715,97.61904761904762
716,97.61904761904762
717,97.61904761904762
718,97.61904761904762
719,97.61904761904762
720,97.61904761904762
721,97.61904761904762
722,97.61904761904762
723,97.61904761904762
724,97.61904761904762
725,97.61904761904762
726,97.61904761904762
727,97.61904761904762
728,97.61904761904762
729,97.61904761904762
730,97.61904761904762
731,97.61904761904762
732,97.61904761904762
733,97.61904761904762
734,97.61904761904762
735,97.61904761904762
736,97.61904761904762
737,97.61904761904762
738,97.61904761904762
739,97.61904761904762
740,97.61904761904762
741,97.61904761904762
742,97.61904761904762
743,97.61904761904762
744,97.61904761904762
745,97.61904761904762
746,97.61904761904762
747,97.61904761904762
748,97.61904761904762
749,97.61904761904762
750,97.61904761904762
751,97.61904761904762
752,97.61904761904762
753,97.61904761904762
754,97.61904761904762
755,97.61904761904762
756,97.61904761904762
757,97.61904761904762
758,97.61904761904762
759,97.61904761904762
760,97.61904761904762
761,97.61904761904762
762,97.61904761904762
763,97.61904761904762
764,97.61904761904762
765,97.61904761904762
766,97.61904761904762
767,97.61904761904762
768,97.61904761904762
769,97.61904761904762
770,97.61904761904762
771,97.61904761904762
772,97.61904761904762
773,97.61904761904762
774,97.61904761904762
775,97.61904761904762
776,97.61904761904762
777,97.61904761904762
778,97.61904761904762
779,97.61904761904762
780,97.61904761904762
781,97.61904761904762
782,97.61904761904762
783,97.61904761904762
784,97.61904761904762
785,97.61904761904762
786,97.61904761904762
787,97.61904761904762
788,97.61904761904762
789,97.61904761904762
790,97.61904761904762
791,97.61904761904762
792,97.61904761904762
793,97.61904761904762
794,97.61904761904762
795,97.61904761904762
796,97.61904761904762
797,97.61904761904762
798,97.61904761904762
799,97.61904761904762
800,97.61904761904762
801,97.61904761904762
802,97.61904761904762
803,97.61904761904762
804,97.61904761904762
805,97.61904761904762
806,97.61904761904762
807,97.61904761904762
808,97.61904761904762
809,97.61904761904762
810,97.61904761904762
811,97.61904761904762
812,97.61904761904762
813,97.61904761904762
814,97.61904761904762
815,97.61904761904762
816,97.61904761904762
817,97.61904761904762
818,97.61904761904762
819,97.61904761904762
820,97.61904761904762
821,97.61904761904762
822,97.61904761904762
823,97.61904761904762
824,97.61904761904762
825,97.61904761904762
826,97.61904761904762
827,97.61904761904762
828,97.61904761904762
829,97.61904761904762
830,97.61904761904762
831,97.61904761904762
832,97.61904761904762
833,97.61904761904762
834,97.61904761904762
835,97.61904761904762
836,97.61904761904762
837,97.61904761904762
838,97.61904761904762
839,97.61904761904762
840,97.61904761904762
841,97.61904761904762
842,97.61904761904762
843,97.61904761904762
844,97.61904761904762
845,97.61904761904762
846,97.61904761904762
847,97.61904761904762
848,97.61904761904762
849,97.61904761904762
850,97.61904761904762
851,97.61904761904762
852,97.61904761904762
853,97.61904761904762
854,97.61904761904762
855,97.61904761904762
856,97.61904761904762
857,97.61904761904762
858,97.61904761904762
859,97.61904761904762
860,97.61904761904762
861,97.61904761904762
862,97.61904761904762
863,97.61904761904762
864,97.61904761904762
865,97.61904761904762
866,97.61904761904762
867,97.61904761904762
868,97.61904761904762
869,97.61904761904762
870,97.61904761904762
871,97.61904761904762
872,97.61904761904762
873,97.61904761904762
874,97.61904761904762
875,97.61904761904762
876,97.61904761904762
877,97.61904761904762
878,97.61904761904762
879,97.61904761904762
880,97.61904761904762
881,97.61904761904762
882,97.61904761904762
883,97.61904761904762
884,97.61904761904762
885,97.61904761904762
886,97.61904761904762
887,97.61904761904762
888,97.61904761904762
889,97.61904761904762
890,97.61904761904762
891,97.61904761904762
892,97.61904761904762
893,97.61904761904762
894,97.61904761904762
895,97.61904761904762
896,97.61904761904762
897,97.61904761904762
898,97.61904761904762
899,97.61904761904762
900,97.61904761904762
901,97.61904761904762
902,97.61904761904762
903,97.61904761904762
904,97.61904761904762
905,97.61904761904762
906,97.61904761904762
907,97.61904761904762
908,97.61904761904762
909,97.61904761904762
910,97.61904761904762
911,97.61904761904762
912,97.61904761904762
913,97.61904761904762
914,97.61904761904762
915,97.61904761904762
916,97.61904761904762
917,97.61904761904762
918,97.61904761904762
919,97.61904761904762
920,97.61904761904762
921,97.61904761904762
922,97.61904761904762
923,97.61904761904762
924,97.61904761904762
925,97.61904761904762
926,97.61904761904762
927,97.61904761904762
928,97.61904761904762
929,97.61904761904762
930,97.61904761904762
931,97.61904761904762
932,97.61904761904762
933,97.61904761904762
934,97.61904761904762
935,97.61904761904762
936,97.61904761904762
937,97.61904761904762
938,97.61904761904762
939,97.61904761904762
940,97.61904761904762
941,97.61904761904762
942,97.61904761904762
943,97.61904761904762
944,97.61904761904762
945,97.61904761904762
946,97.61904761904762
947,97.61904761904762
948,97.61904761904762
949,97.61904761904762
950,97.61904761904762
951,97.61904761904762
952,97.61904761904762
953,97.61904761904762
954,97.61904761904762
955,97.61904761904762
956,97.61904761904762
957,97.61904761904762
958,97.61904761904762
959,97.61904761904762
960,97.61904761904762
961,97.61904761904762
962,97.61904761904762
963,97.61904761904762
964,97.61904761904762
965,97.61904761904762
966,97.61904761904762
967,97.61904761904762
968,97.61904761904762
969,97.61904761904762
970,97.61904761904762
971,97.61904761904762
972,97.61904761904762
973,97.61904761904762
974,97.61904761904762
975,97.61904761904762
976,97.61904761904762
977,97.61904761904762
978,97.61904761904762
979,97.61904761904762
980,97.61904761904762
981,97.61904761904762
982,97.61904761904762
983,97.61904761904762
984,97.61904761904762
985,97.61904761904762
986,97.61904761904762
987,97.61904761904762
988,97.61904761904762
989,97.61904761904762
990,97.61904761904762
991,97.61904761904762
992,97.61904761904762
993,97.61904761904762
994,97.61904761904762
995,97.61904761904762
996,97.61904761904762
997,97.61904761904762
998,97.61904761904762
999,97.61904761904762
1000,97.61904761904762
1001,97.61904761904762
1002,97.61904761904762
1003,97.61904761904762
1004,97.61904761904762
1005,97.61904761904762
1006,97.61904761904762
1007,97.61904761904762
1008,97.61904761904762
1009,97.61904761904762
1010,97.61904761904762
1011,97.61904761904762
1012,97.61904761904762
1013,97.61904761904762
1014,97.61904761904762
1015,97.61904761904762
1016,97.61904761904762
1017,97.61904761904762
1018,97.61904761904762
1019,97.61904761904762
1020,97.61904761904762
1021,97.61904761904762
1022,97.61904761904762
1023,97.61904761904762
1024,97.61904761904762
1025,97.61904761904762
1026,97.61904761904762
1027,97.61904761904762
1028,97.61904761904762
1029,97.61904761904762
1030,97.61904761904762
1031,97.61904761904762
1032,97.61904761904762
1033,97.61904761904762
1034,97.61904761904762
1035,97.61904761904762
1036,97.61904761904762
1037,97.61904761904762
1038,97.61904761904762
1039,97.61904761904762
1040,97.61904761904762
1041,97.61904761904762
1042,97.61904761904762
1043,97.61904761904762
1044,97.61904761904762
1045,97.61904761904762
1046,97.61904761904762
1047,97.61904761904762
1048,97.61904761904762
1049,97.61904761904762
1050,97.61904761904762
1051,97.61904761904762
1052,97.61904761904762
1053,97.61904761904762
1054,97.61904761904762
1055,97.61904761904762
1056,97.61904761904762
1057,97.61904761904762
1058,97.61904761904762
1059,97.61904761904762
1060,97.61904761904762
1061,97.61904761904762
1062,97.61904761904762
1063,97.61904761904762
1064,97.61904761904762
1065,97.61904761904762
1066,97.61904761904762
1067,97.61904761904762
1068,97.61904761904762
1069,97.61904761904762
1070,97.61904761904762
1071,97.61904761904762
1072,97.61904761904762
1073,97.61904761904762
1074,97.61904761904762
1075,97.61904761904762
1076,97.61904761904762
1077,97.61904761904762
1078,97.61904761904762
1079,97.61904761904762
1080,97.61904761904762
1081,97.61904761904762
1082,97.61904761904762
1083,97.61904761904762
1084,97.61904761904762
1085,97.61904761904762
1086,97.61904761904762
1087,97.61904761904762
1088,97.61904761904762
1089,97.61904761904762
1090,97.61904761904762
1091,97.61904761904762
1092,97.61904761904762
1093,97.61904761904762
1094,97.61904761904762
1095,97.61904761904762
1096,97.61904761904762
1097,97.61904761904762
1098,97.61904761904762
1099,97.61904761904762
1100,97.61904761904762
1101,97.61904761904762
1102,97.61904761904762
1103,97.61904761904762
1104,97.61904761904762
1105,97.61904761904762
1106,97.61904761904762
1107,97.61904761904762
1108,97.61904761904762
1109,97.61904761904762
1110,97.61904761904762
1111,97.61904761904762
1112,97.61904761904762
1113,97.61904761904762
1114,97.61904761904762
1115,97.61904761904762
1116,97.61904761904762
1117,97.61904761904762
1118,97.61904761904762
1119,97.61904761904762
1120,97.61904761904762
1121,97.61904761904762
1122,97.61904761904762
1123,97.61904761904762
1124,97.61904761904762
1125,97.61904761904762
1126,97.61904761904762
1127,97.61904761904762
1128,97.61904761904762
1129,97.61904761904762
1130,97.61904761904762
1131,97.61904761904762
1132,97.61904761904762
1133,97.61904761904762
1134,97.61904761904762
1135,97.61904761904762
1136,97.61904761904762
1137,97.61904761904762
1138,97.61904761904762
1139,97.61904761904762
1140,97.61904761904762
1141,97.61904761904762
1142,97.61904761904762
1143,97.61904761904762
1144,97.61904761904762
1145,97.61904761904762
1146,97.61904761904762
1147,97.61904761904762
1148,97.61904761904762
1149,97.61904761904762
1150,97.61904761904762
1151,97.61904761904762
1152,97.61904761904762
1153,97.61904761904762
1154,97.61904761904762
1155,97.61904761904762
1156,97.61904761904762
1157,97.61904761904762
1158,97.61904761904762
1159,97.61904761904762
1160,97.61904761904762
1161,97.61904761904762
1162,97.61904761904762
1163,97.61904761904762
1164,97.61904761904762
1165,97.61904761904762
1166,97.61904761904762
1167,97.61904761904762
1168,97.61904761904762
1169,97.61904761904762
1170,97.61904761904762
1171,97.61904761904762
1172,97.61904761904762
1173,97.61904761904762
1174,97.61904761904762
1175,97.61904761904762
1176,97.61904761904762
1177,97.61904761904762
1178,97.61904761904762
1179,97.61904761904762
1180,97.61904761904762
1181,97.61904761904762
1182,97.61904761904762
1183,97.61904761904762
1184,97.61904761904762
1185,97.61904761904762
1186,97.61904761904762
1187,97.61904761904762
1188,97.61904761904762
1189,97.61904761904762
1190,97.61904761904762
1191,97.61904761904762
1192,97.61904761904762
1193,97.61904761904762
1194,97.61904761904762
1195,97.61904761904762
1196,97.61904761904762
1197,97.61904761904762
1198,97.61904761904762
1199,97.61904761904762
1200,97.61904761904762
1201,97.61904761904762
1202,97.61904761904762
1203,97.61904761904762
1204,97.61904761904762
1205,97.61904761904762
1206,97.61904761904762
1207,97.61904761904762
1208,97.61904761904762
1209,97.61904761904762
1210,97.61904761904762
1211,97.61904761904762
1212,97.61904761904762
1213,97.61904761904762
1214,97.61904761904762
1215,97.61904761904762
1216,97.61904761904762
1217,97.61904761904762
1218,97.61904761904762
1219,97.61904761904762
1220,97.61904761904762
1221,97.61904761904762
1222,97.61904761904762
1223,97.61904761904762
1224,97.61904761904762
1225,97.61904761904762
1226,97.61904761904762
1227,97.61904761904762
1228,97.61904761904762
1229,97.61904761904762
1230,97.61904761904762
1231,97.61904761904762
1232,97.61904761904762
1233,97.61904761904762
1234,97.61904761904762
1235,97.61904761904762
1236,97.61904761904762
1237,97.61904761904762
1238,97.61904761904762
1239,97.61904761904762
1240,97.61904761904762
1241,97.61904761904762
1242,97.61904761904762
1243,97.61904761904762
1244,97.61904761904762
1245,97.61904761904762
1246,97.61904761904762
1247,97.61904761904762
1248,97.61904761904762
1249,97.61904761904762
1250,97.61904761904762
1251,97.61904761904762
1252,97.61904761904762
1253,97.61904761904762
1254,97.61904761904762
1255,97.61904761904762
1256,97.61904761904762
1257,97.61904761904762
1258,97.61904761904762
1259,97.61904761904762
1260,97.61904761904762
1261,97.61904761904762
1262,97.61904761904762
1263,97.61904761904762
1264,97.61904761904762
1265,97.61904761904762
1266,97.61904761904762
1267,97.61904761904762
1268,97.61904761904762
1269,97.61904761904762
1270,97.61904761904762
1271,97.61904761904762
1272,97.61904761904762
1273,97.61904761904762
1274,97.61904761904762
1275,97.61904761904762
1276,97.61904761904762
1277,97.61904761904762
1278,97.61904761904762
1279,97.61904761904762
1280,97.61904761904762
1281,97.61904761904762
1282,97.61904761904762
1283,97.61904761904762
1284,97.61904761904762
1285,97.61904761904762
1286,97.61904761904762
1287,97.61904761904762
1288,97.61904761904762
1289,97.61904761904762
1290,97.61904761904762
1291,97.61904761904762
1292,97.61904761904762
1293,97.61904761904762
1294,97.61904761904762
1295,97.61904761904762
1296,97.61904761904762
1297,97.61904761904762
1298,97.61904761904762
1299,97.61904761904762
1300,97.61904761904762
1301,97.61904761904762
1302,97.61904761904762
1303,97.61904761904762
1304,97.61904761904762
1305,97.61904761904762
1306,97.61904761904762
1307,97.61904761904762
1308,97.61904761904762
1309,97.61904761904762
1310,97.61904761904762
1311,97.61904761904762
1312,97.61904761904762
1313,97.61904761904762
1314,97.61904761904762
1315,97.61904761904762
1316,97.61904761904762
1317,97.61904761904762
1318,97.61904761904762
1319,97.61904761904762
1320,97.61904761904762
1321,97.61904761904762
1322,97.61904761904762
1323,97.61904761904762
1324,97.61904761904762
1325,97.61904761904762
1326,97.61904761904762
1327,97.61904761904762
1328,97.61904761904762
1329,97.61904761904762
1330,97.61904761904762
1331,97.61904761904762
1332,97.61904761904762
1333,97.61904761904762
1334,97.61904761904762
1335,97.61904761904762
1336,97.61904761904762
1337,97.61904761904762
1338,97.61904761904762
1339,97.61904761904762
1340,97.61904761904762
1341,97.61904761904762
1342,97.61904761904762
1343,97.61904761904762
1344,97.61904761904762
1345,97.61904761904762
1346,97.61904761904762
1347,97.61904761904762
1348,97.61904761904762
1349,97.61904761904762
1350,97.61904761904762
1351,97.61904761904762
1352,97.61904761904762
1353,97.61904761904762
1354,97.61904761904762
1355,97.61904761904762
1356,97.61904761904762
1357,97.61904761904762
1358,97.61904761904762
1359,97.61904761904762
1360,97.61904761904762
1361,97.61904761904762
1362,97.61904761904762
